-0.403604	-0.336644	0.432097	0.409566	0.280806	0.377263	-0.351465	0.374824	0.37852	0.308723	0.443662	0.353843	-0.441856	0.239226	-0.383295	-0.344288	0.38626	0.311175	-0.368449	-0.308774	0.241283	0.440505	0.390987	0.456671	-0.355106	0.452681	-0.337974	0.387953	0.320533	-0.361575	0.396776	-0.0788304
-0.0106268	-0.342851	0.36863	0.339809	0.301305	0.449069	-0.41705	0.33943	0.382084	0.35373	0.463022	0.380952	-0.370233	0.364346	-0.463423	-0.371348	0.312682	0.317572	-0.356646	-0.469363	0.468163	0.3998	0.468614	0.356413	-0.352016	0.434462	-0.424624	0.394085	0.31903	-0.438717	0.420137	-0.469706
-0.414568	-0.464522	0.368152	0.339284	0.396576	0.404369	-0.469708	0.464643	0.414074	0.347863	0.154992	0.36607	-0.416275	0.401026	-0.488218	-0.265143	0.3752	0.33364	-0.376195	-0.22752	0.365639	0.459805	0.491747	0.395285	-0.331915	0.392246	-0.2771	0.431609	0.441103	-0.428147	0.373198	-0.434042
-0.22413	-0.450893	0.424711	0.410541	0.429329	0.471022	-0.402527	0.490952	0.42216	0.308492	0.277118	0.459065	-0.487602	0.344577	-0.322584	-0.455364	0.388647	0.302647	-0.366524	-0.575102	0.396617	0.491193	0.37427	0.483442	-0.527371	0.343368	-0.309541	0.473159	0.348518	-0.379449	0.408668	-0.375851
-0.377119	-0.47458	0.344314	0.456393	0.405843	0.341156	-0.389319	0.339469	0.381994	0.432235	0.341451	0.431731	-0.430316	0.483552	-0.435508	-0.379401	0.357708	0.361517	-0.441738	-0.40735	0.385861	0.3521	0.420751	0.33515	-0.321886	0.344142	-0.419944	0.453531	0.353804	-0.417255	0.372711	-0.457912
-0.32544	-0.393145	0.362041	0.471982	0.39556	0.398145	-0.469165	0.310633	0.366826	0.376451	0.434243	0.379148	-0.377029	0.342588	-0.46956	-0.419217	0.371512	0.350312	-0.492922	-0.519403	0.370909	0.403623	0.387594	0.443777	-0.420362	0.397795	-0.355131	0.433513	0.446548	-0.39659	0.366359	-0.504267
-0.41683	-0.391794	0.461621	0.329025	0.40164	0.31813	-0.379445	0.466345	0.345763	0.36229	0.387534	0.351381	-0.397981	0.321402	-0.361193	-0.352225	0.359763	0.3165	-0.458831	-0.425548	0.394625	0.426192	0.413171	0.389957	-0.397803	0.332316	-0.312283	0.295083	0.36457	-0.359871	0.35265	-0.329199
-0.375917	-0.411992	0.53365	0.461894	0.416584	0.400271	-0.392195	0.330276	0.413147	0.468284	0.376655	0.421001	-0.338615	0.460779	-0.371378	-0.346151	0.357298	0.379373	-0.478214	-0.294763	0.457116	0.438062	0.493957	0.290782	-0.399379	0.364873	-0.397831	0.375853	0.315634	-0.381041	0.442645	-0.430533
-0.417888	-0.311872	0.39537	0.368765	0.32911	0.405888	-0.447039	0.351602	0.35837	0.365496	0.445554	0.443816	-0.430514	0.442071	-0.355939	-0.433439	0.294122	0.282911	-0.388417	-0.326637	0.380712	0.497281	0.491816	0.390202	-0.363292	0.417986	-0.317577	0.330683	0.322994	-0.378827	0.307262	-0.362285
-0.459559	-0.351926	0.464725	0.36823	0.453331	0.391796	-0.463307	0.25238	0.492528	0.452201	0.398689	0.412938	-0.424126	0.345775	-0.393031	-0.308902	0.317591	0.458976	-0.418835	-0.422271	0.485751	0.469621	0.47386	0.31961	-0.419193	0.454104	-0.344207	0.399099	0.308038	-0.36386	0.42569	-0.489065
-0.459692	-0.396547	0.454013	0.406783	0.350778	0.45359	-0.316712	0.352526	0.379196	0.34097	0.320168	0.437864	-0.356505	0.360227	-0.35596	-0.340338	0.428875	0.285742	-0.421123	-0.398305	0.384352	0.392807	0.309484	0.416607	-0.340719	0.34068	-0.361366	0.32677	0.424483	-0.37282	0.375013	-0.363812
-0.606005	-0.466513	0.214699	0.295334	0.396809	0.319967	-0.412613	0.412506	0.343114	0.333116	0.474669	0.462016	-0.312778	0.457241	-0.28056	-0.444545	0.380233	0.405643	-0.432095	-0.389649	0.411454	0.410588	0.497396	0.422259	-0.292749	0.503731	-0.410451	0.462586	0.390213	-0.330668	0.452583	-0.534228
0.0044076	-0.268443	0.568195	0.280001	0.292851	0.308961	-0.219082	0.130927	0.351484	0.311723	0.317772	0.393827	-0.39853	0.295878	-0.358157	-0.401133	0.470895	0.47169	-0.448041	-0.0944141	0.246773	0.307439	0.218742	0.472194	-0.421482	0.460326	-0.202148	0.390056	0.464488	-0.333645	0.429716	-0.0642818
-0.33378	-0.399279	0.468172	0.484109	0.394101	0.43929	-0.461571	0.436482	0.537142	0.401946	0.479807	0.464655	-0.50072	0.480472	-0.397467	-0.47295	0.480173	0.442939	-0.473084	-0.429442	0.382972	0.408617	0.536211	0.396344	-0.390729	0.390527	-0.404605	0.511071	0.406801	-0.502585	0.462084	-0.496071
-0.490047	-0.424157	0.310652	0.333576	0.432568	0.418108	-0.469259	0.378288	0.40893	0.428857	0.3286	0.416389	-0.334359	0.399819	-0.308501	-0.426673	0.278244	0.324984	-0.396568	-0.540013	0.481422	0.495165	0.371763	0.409959	-0.398096	0.414165	-0.274613	0.371492	0.330093	-0.398547	0.424654	-0.409631
-0.485282	-0.388446	0.325915	0.413516	0.38733	0.41463	-0.509604	0.40393	0.388258	0.413562	0.412163	0.396702	-0.414134	0.464289	-0.481318	-0.475528	0.349048	0.419335	-0.518345	-0.410165	0.442734	0.441482	0.416377	0.418225	-0.36364	0.526089	-0.38948	0.368647	0.49762	-0.392292	0.498752	-0.560564
-0.403962	-0.287232	0.460219	0.432504	0.273575	0.310144	-0.292031	0.310125	0.216977	0.432828	0.349401	0.256126	-0.421368	0.185004	-0.352496	-0.333409	0.391783	0.373999	-0.420317	-0.0852147	0.254988	0.354048	0.373657	0.439157	-0.259556	0.483407	-0.28713	0.392579	0.368508	-0.412499	0.291136	-0.027262
-0.306427	-0.413681	0.47384	0.469279	0.343685	0.504825	-0.443219	0.437131	0.501894	0.485769	0.368084	0.465893	-0.415369	0.42767	-0.401883	-0.429528	0.3584	0.451766	-0.495233	-0.394493	0.46254	0.425564	0.446468	0.396234	-0.390955	0.393681	-0.42452	0.476278	0.412676	-0.451459	0.444975	-0.388649
-0.336813	-0.381287	0.393411	0.432175	0.319076	0.439871	-0.399687	0.392622	0.447714	0.415032	0.352426	0.39838	-0.456784	0.333953	-0.350344	-0.388308	0.464863	0.439417	-0.416418	-0.314719	0.347068	0.296737	0.434069	0.362606	-0.366585	0.398385	-0.357691	0.375652	0.346318	-0.422655	0.450414	-0.430956
-0.294657	-0.349518	0.259597	0.392863	0.356955	0.41237	-0.400963	0.452027	0.392779	0.379862	0.393985	0.48724	-0.375961	0.494477	-0.400123	-0.370312	0.430019	0.419122	-0.425585	-0.465486	0.43188	0.483229	0.305046	0.452484	-0.357347	0.416093	-0.451665	0.441695	0.429503	-0.361395	0.506588	-0.431637
-0.194136	-0.426952	0.478081	0.45496	0.411811	0.468935	-0.390115	0.34614	0.489339	0.471175	0.430714	0.435973	-0.450859	0.514865	-0.406371	-0.442096	0.384437	0.475606	-0.52326	-0.513984	0.497227	0.411887	0.491514	0.425095	-0.501879	0.375077	-0.35704	0.409753	0.372358	-0.40234	0.485184	-0.499305
-0.515728	-0.452961	0.247809	0.451284	0.443846	0.374188	-0.412395	0.393976	0.448814	0.318467	0.357986	0.471712	-0.45553	0.446281	-0.409388	-0.447677	0.361743	0.459614	-0.489721	-0.396075	0.393076	0.477912	0.435818	0.476957	-0.337911	0.456255	-0.296085	0.432591	0.415485	-0.436696	0.365996	-0.412278
-0.384782	-0.340408	0.25994	0.351384	0.391844	0.352374	-0.316677	0.466974	0.371515	0.451466	0.298231	0.307513	-0.436383	0.407967	-0.472303	-0.420066	0.285441	0.345386	-0.368803	-0.45436	0.450997	0.453093	0.410717	0.375866	-0.447351	0.386117	-0.431313	0.332311	0.398326	-0.362847	0.381542	-0.469513
-0.199837	-0.44207	0.393052	0.371007	0.384953	0.471643	-0.368529	0.51957	0.372028	0.413598	0.386529	0.455052	-0.333957	0.463443	-0.302938	-0.430325	0.285652	0.310603	-0.346364	-0.361762	0.376799	0.403222	0.433184	0.35606	-0.436635	0.453767	-0.398782	0.362256	0.454062	-0.417574	0.403288	-0.350248
-0.407377	-0.509548	0.460016	0.463549	0.394765	0.452769	-0.465379	0.275203	0.430589	0.370651	0.553651	0.426686	-0.341765	0.413182	-0.526398	-0.419724	0.492667	0.43118	-0.376772	-0.332558	0.476081	0.435796	0.436391	0.37006	-0.400802	0.410686	-0.390334	0.495105	0.45148	-0.475279	0.413018	-0.352828
-0.397624	-0.324971	0.327307	0.416297	0.2835	0.325183	-0.278823	0.280695	0.324405	0.277015	0.420163	0.397497	-0.421125	0.286479	-0.40894	-0.318482	0.369314	0.404519	-0.423583	-0.361845	0.328229	0.385852	0.317362	0.417082	-0.288261	0.454517	-0.364039	0.398563	0.279184	-0.29676	0.366606	-0.362147
-0.0994368	-0.44157	0.343305	0.388064	0.472389	0.466139	-0.473305	0.526009	0.507231	0.152568	0.333112	0.387947	-0.449991	0.416249	-0.519373	-0.407238	0.361182	0.272818	-0.27599	-0.426255	0.426144	0.495015	0.295534	0.437158	-0.273083	0.321005	-0.462568	0.440882	0.436614	-0.34841	0.304952	-0.437906
-0.11385	-0.290036	0.67719	0.156579	0.476506	0.273254	-0.361957	-0.321872	0.50881	0.313538	0.201313	0.266521	-0.354337	0.384354	-0.33746	-0.271226	0.590989	0.326168	-0.438962	-0.355225	0.0108434	0.0703897	0.163179	0.60321	-0.470286	0.0586708	-0.239555	0.241455	0.339434	-0.235916	0.356878	-0.0345683
-0.496699	-0.41181	0.327265	0.487645	0.502455	0.477679	-0.396361	0.435151	0.441617	0.483183	0.401527	0.506252	-0.436033	0.525475	-0.375541	-0.424164	0.411957	0.462333	-0.444537	-0.466623	0.506784	0.397384	0.461411	0.433538	-0.454978	0.399641	-0.45233	0.463397	0.486549	-0.448954	0.438686	-0.480185
-0.379448	-0.470036	0.428592	0.32994	0.406088	0.326969	-0.391859	0.420041	0.406929	0.257042	0.290705	0.321333	-0.451277	0.354339	-0.415687	-0.326618	0.37103	0.24229	-0.460511	-0.470774	0.390423	0.311804	0.298316	0.403966	-0.335036	0.426462	-0.26649	0.427678	0.357738	-0.364572	0.304109	-0.345846
-0.335369	-0.335476	0.38743	0.410269	0.352611	0.434266	-0.365854	0.423809	0.439442	0.327928	0.370456	0.388178	-0.471638	0.310815	-0.39716	-0.372389	0.466414	0.407445	-0.375161	-0.379631	0.382803	0.357974	0.371901	0.431694	-0.415441	0.383217	-0.351567	0.367779	0.308918	-0.408367	0.382425	-0.375704
-0.360103	-0.416963	0.359272	0.425051	0.41906	0.476669	-0.523833	0.441854	0.463717	0.347915	0.347701	0.41337	-0.508135	0.460623	-0.497268	-0.425777	0.543212	0.401565	-0.387093	-0.515863	0.465637	0.424798	0.429823	0.460287	-0.270046	0.347953	-0.44207	0.402752	0.395745	-0.470808	0.428313	-0.318028
-0.351478	-0.348624	0.431832	0.448807	0.380348	0.461476	-0.344597	0.415505	0.461987	0.409783	0.389602	0.461937	-0.37828	0.37582	-0.397512	-0.368429	0.416596	0.397195	-0.321145	-0.469177	0.447795	0.483253	0.307153	0.333536	-0.47348	0.435751	-0.315852	0.478019	0.323909	-0.351197	0.48393	-0.420371
-0.217625	-0.391479	0.466153	0.29828	0.439809	0.342029	-0.391822	0.217859	0.396041	0.451375	0.457219	0.33493	-0.409712	0.428536	-0.35188	-0.40237	0.527398	0.372784	-0.40314	-0.297817	0.323139	0.367819	0.312233	0.387682	-0.370296	0.36845	-0.284649	0.410391	0.382413	-0.3947	0.406526	-0.259469
-0.125513	-0.428753	0.591496	0.333754	0.470922	0.303604	-0.443154	0.501473	0.325194	0.355475	0.36857	0.391975	-0.449958	0.421487	-0.2838	-0.431631	0.514525	0.309036	-0.332155	-0.358719	0.408808	0.38475	0.449381	0.328764	-0.502133	0.330246	-0.383181	0.429681	0.357768	-0.324032	0.318554	-0.473614
-0.272991	-0.427074	0.377838	0.396787	0.419835	0.447446	-0.303827	0.423601	0.490108	0.369376	0.438722	0.422317	-0.377205	0.281354	-0.361889	-0.394022	0.497238	0.400736	-0.461532	-0.424475	0.377546	0.441831	0.363055	0.273558	-0.484888	0.414478	-0.439032	0.445458	0.429198	-0.402234	0.451012	-0.536353
-0.332193	-0.434768	0.443746	0.425236	0.408041	0.4107	-0.414335	0.294974	0.409022	0.412388	0.372402	0.359408	-0.427731	0.339222	-0.397602	-0.450096	0.411228	0.437057	-0.418829	-0.419175	0.479321	0.411387	0.36998	0.436934	-0.328085	0.357901	-0.462532	0.324465	0.330417	-0.415458	0.428717	-0.35457
-0.357838	-0.322632	0.418	0.463613	0.442498	0.47974	-0.383221	0.350419	0.47445	0.356244	0.369161	0.411668	-0.482226	0.450306	-0.413011	-0.324315	0.376833	0.309546	-0.351321	-0.407723	0.454904	0.411691	0.452828	0.378284	-0.382521	0.395971	-0.290069	0.38916	0.39913	-0.322522	0.436462	-0.474116
-0.370999	-0.465804	0.398141	0.473983	0.447626	0.378018	-0.455497	0.456673	0.372732	0.355604	0.395947	0.472304	-0.477305	0.428944	-0.407524	-0.498966	0.355505	0.402938	-0.420036	-0.384634	0.461777	0.468973	0.384307	0.397219	-0.448027	0.397913	-0.419043	0.422806	0.416991	-0.436663	0.432798	-0.384614
-0.206257	-0.457919	0.444125	0.354895	0.424683	0.503718	-0.502147	0.486696	0.531459	0.385927	0.459426	0.468425	-0.458543	0.501505	-0.443315	-0.313519	0.536897	0.438061	-0.464169	-0.510817	0.525817	0.339124	0.398017	0.343519	-0.463349	0.400255	-0.388049	0.473027	0.398391	-0.354606	0.501264	-0.411957
-0.130387	-0.518102	0.460278	0.364852	0.513626	0.35918	-0.433171	0.450361	0.422363	0.277657	0.381547	0.385966	-0.303348	0.426749	-0.374089	-0.513283	0.257132	0.292334	-0.394356	-0.495363	0.390874	0.490622	0.424625	0.264693	-0.443156	0.388995	-0.429254	0.448197	0.375147	-0.482176	0.450024	-0.527528
0.00988414	-0.399436	0.370261	0.376247	0.531451	0.477819	-0.370872	0.105971	0.470344	0.416582	0.404967	0.332435	-0.472718	0.516519	-0.54213	-0.468485	0.472011	0.540124	-0.390778	-0.502297	0.238929	0.322986	0.1982	0.567897	-0.377335	0.249613	-0.336815	0.441779	0.345589	-0.511453	0.389905	-0.251153
-0.292881	-0.372586	0.485988	0.45621	0.42571	0.526679	-0.357349	0.337082	0.448769	0.453324	0.372176	0.390334	-0.443901	0.430984	-0.422995	-0.397312	0.55406	0.511688	-0.395479	-0.414965	0.362851	0.478062	0.412403	0.454547	-0.356789	0.447092	-0.373404	0.470511	0.408323	-0.399277	0.517942	-0.416869
-0.390571	-0.375763	0.388872	0.442419	0.401775	0.397141	-0.3598	0.344392	0.398342	0.403229	0.447387	0.434406	-0.323289	0.361055	-0.476176	-0.400726	0.263104	0.381643	-0.449866	-0.273228	0.427311	0.466251	0.388219	0.379894	-0.450799	0.489969	-0.381512	0.412947	0.455668	-0.363909	0.434067	-0.495145
-0.212125	-0.300813	0.395962	0.396125	0.394942	0.414793	-0.405168	0.358852	0.319479	0.428474	0.438743	0.345448	-0.29461	0.286501	-0.404273	-0.33555	0.354508	0.330116	-0.358993	-0.384777	0.386423	0.347926	0.33669	0.384964	-0.396544	0.39502	-0.420547	0.287695	0.406713	-0.409893	0.442009	-0.34393
-0.32535	-0.485199	0.410762	0.476192	0.413055	0.422878	-0.438517	0.422173	0.424052	0.459349	0.443612	0.413074	-0.485816	0.411297	-0.490301	-0.479653	0.419908	0.406826	-0.412193	-0.474708	0.442622	0.414435	0.383953	0.437809	-0.372752	0.452265	-0.479176	0.444139	0.372796	-0.429516	0.482486	-0.463179
-0.583097	-0.389105	0.393483	0.421816	0.418196	0.466947	-0.433425	0.460771	0.407993	0.39582	0.459394	0.465357	-0.367597	0.434142	-0.397211	-0.41492	0.342543	0.372334	-0.433119	-0.463047	0.413774	0.394725	0.42062	0.354751	-0.480412	0.491321	-0.380691	0.42115	0.435321	-0.346681	0.403406	-0.583488
-0.516582	-0.353637	0.214918	0.374734	0.408075	0.274605	-0.36513	0.374792	0.335504	0.368798	0.376134	0.362128	-0.372563	0.422991	-0.35413	-0.321197	0.284382	0.299306	-0.425058	-0.337251	0.360623	0.357671	0.476773	0.305158	-0.376467	0.388048	-0.421866	0.399742	0.430327	-0.33464	0.391257	-0.409455
-0.10195	-0.340946	0.468494	0.280169	0.2933	0.390218	-0.315666	0.184287	0.377392	0.341347	0.386921	0.362343	-0.424907	0.198086	-0.326067	-0.35988	0.370386	0.299302	-0.294059	-0.29388	0.144853	0.289968	0.272144	0.406784	-0.346577	0.388452	-0.367358	0.337202	0.355276	-0.349602	0.395523	0.113191
-0.357165	-0.325473	0.310061	0.391791	0.446233	0.418367	-0.320754	0.387143	0.344534	0.309099	0.394618	0.326321	-0.430725	0.29203	-0.339687	-0.338098	0.413534	0.348315	-0.355847	-0.336293	0.432569	0.4091	0.375962	0.382017	-0.389312	0.444528	-0.3337	0.423693	0.407448	-0.394963	0.353417	-0.399332
-0.37148	-0.527393	0.302895	0.467323	0.474599	0.472178	-0.511166	0.471434	0.473945	0.427913	0.373285	0.493293	-0.500571	0.529048	-0.433455	-0.480805	0.343676	0.509858	-0.427507	-0.423973	0.388397	0.392402	0.531913	0.417428	-0.431922	0.577841	-0.49142	0.379618	0.424576	-0.368846	0.43927	-0.560726
-0.311366	-0.413386	0.345655	0.396977	0.445532	0.418694	-0.444466	0.441666	0.458027	0.455919	0.306795	0.489922	-0.456942	0.420499	-0.375465	-0.440248	0.324621	0.376353	-0.469298	-0.395419	0.515767	0.366259	0.44721	0.395081	-0.411939	0.46511	-0.416792	0.464327	0.483447	-0.439887	0.478352	-0.456159
-0.412258	-0.419549	0.401497	0.450482	0.391726	0.485077	-0.440564	0.453984	0.487622	0.483461	0.341646	0.420406	-0.397013	0.494761	-0.485411	-0.474742	0.471526	0.457322	-0.470912	-0.339024	0.3748	0.422844	0.387724	0.403559	-0.455129	0.377667	-0.385441	0.441271	0.38645	-0.488327	0.431307	-0.491652
-0.373818	-0.424136	0.43622	0.367326	0.409663	0.36369	-0.445086	0.387413	0.368311	0.406785	0.422387	0.403879	-0.482229	0.464989	-0.402671	-0.412967	0.495544	0.418942	-0.474649	-0.477931	0.466444	0.441666	0.332947	0.482364	-0.397809	0.365372	-0.300933	0.398054	0.340862	-0.441917	0.37413	-0.457292
-0.393755	-0.421461	0.472339	0.366402	0.319579	0.44601	-0.399254	0.458361	0.496882	0.451806	0.458361	0.444767	-0.381863	0.347123	-0.410491	-0.346862	0.324734	0.430667	-0.323538	-0.43179	0.433873	0.494237	0.400628	0.327727	-0.444771	0.340992	-0.338964	0.38335	0.41122	-0.471193	0.397515	-0.48635
-0.585263	-0.361669	0.499655	0.406896	0.332314	0.445764	-0.378172	0.496847	0.303719	0.37898	0.429064	0.479452	-0.471948	0.482766	-0.478385	-0.432878	0.395921	0.410715	-0.399691	-0.443298	0.352725	0.362819	0.403795	0.464192	-0.306101	0.40635	-0.483447	0.43842	0.51066	-0.422214	0.380427	-0.493013
-0.455902	-0.347232	0.399303	0.472252	0.464754	0.469098	-0.414469	0.471326	0.450854	0.377148	0.437661	0.405281	-0.380265	0.384673	-0.483186	-0.340014	0.344716	0.440721	-0.362879	-0.509931	0.466548	0.383715	0.38376	0.390219	-0.43305	0.470185	-0.328684	0.412972	0.422027	-0.498561	0.367932	-0.514225
-0.261018	-0.41495	0.226888	0.396988	0.364047	0.361121	-0.492548	0.427181	0.373494	0.30743	0.443099	0.425308	-0.340517	0.358222	-0.39619	-0.43154	0.294628	0.325479	-0.303607	-0.346094	0.431483	0.312694	0.473832	0.430003	-0.344726	0.387831	-0.313927	0.348977	0.40983	-0.402457	0.431629	-0.495515
-0.460193	-0.392576	0.390531	0.400823	0.372014	0.434089	-0.376722	0.287551	0.462936	0.446485	0.341112	0.38154	-0.396721	0.334495	-0.342398	-0.394431	0.368306	0.337807	-0.421746	-0.439297	0.405388	0.399571	0.379465	0.396568	-0.416397	0.342482	-0.346899	0.409043	0.357583	-0.333205	0.346728	-0.392147
-0.33154	-0.43854	0.441897	0.303228	0.377012	0.274148	-0.296861	0.441009	0.35572	0.479086	0.393966	0.36204	-0.455015	0.253649	-0.307362	-0.346688	0.252722	0.320176	-0.498039	-0.408733	0.317199	0.468705	0.26374	0.31501	-0.450833	0.304358	-0.346424	0.417185	0.47412	-0.262576	0.431859	-0.466935
-0.0561339	-0.495949	0.439385	0.404687	0.506527	0.470401	-0.422545	0.389203	0.386316	0.366257	0.429992	0.492651	-0.515903	0.497398	-0.510314	-0.378458	0.552508	0.457622	-0.48873	-0.383355	0.439309	0.450658	0.332096	0.447697	-0.409518	0.518112	-0.40997	0.492037	0.452992	-0.45751	0.512623	-0.410303
-0.239408	-0.423194	0.319589	0.3788	0.507451	0.386956	-0.370204	0.419055	0.466661	0.532718	0.443496	0.448465	-0.411165	0.480887	-0.543158	-0.309883	0.360501	0.497353	-0.50051	-0.384313	0.326346	0.419778	0.491862	0.331998	-0.526499	0.413304	-0.438706	0.402397	0.474041	-0.411621	0.550189	-0.507452
0.0169671	-0.298889	0.333033	0.475883	0.380886	0.348768	-0.230821	-0.0111383	0.458224	0.491479	0.494157	0.440937	-0.478572	0.387173	-0.564456	-0.56088	0.528632	0.513287	-0.552314	-0.24937	0.30544	0.212434	0.262834	0.544574	-0.238622	0.199428	-0.415342	0.501275	0.461329	-0.535716	0.458686	-0.100498
-0.271639	-0.412389	0.415104	0.385999	0.457972	0.490166	-0.416582	0.41543	0.481173	0.405801	0.444131	0.475465	-0.48734	0.456724	-0.435613	-0.380742	0.393063	0.407998	-0.434541	-0.394491	0.369567	0.395312	0.46573	0.487197	-0.327831	0.385395	-0.450022	0.408218	0.392622	-0.405071	0.479994	-0.458926
-0.273757	-0.359454	0.490289	0.345283	0.389716	0.399959	-0.458916	0.467634	0.349612	0.471134	0.387983	0.387321	-0.418398	0.360335	-0.419973	-0.378872	0.43049	0.410242	-0.375207	-0.488099	0.376007	0.423351	0.344774	0.329494	-0.47842	0.324642	-0.313794	0.435401	0.414733	-0.4246	0.364925	-0.464244
-0.417642	-0.405507	0.437062	0.512962	0.42263	0.419581	-0.352757	0.514992	0.423689	0.317431	0.477644	0.384119	-0.431307	0.413023	-0.427205	-0.385121	0.46955	0.406186	-0.457535	-0.472924	0.34164	0.425124	0.34325	0.40127	-0.454329	0.427733	-0.449652	0.420193	0.423861	-0.365732	0.386244	-0.443771
-0.594294	-0.473823	0.349162	0.370318	0.414809	0.36167	-0.424808	0.436937	0.389839	0.476482	0.461141	0.497767	-0.323363	0.537059	-0.337169	-0.439014	0.369107	0.405054	-0.427178	-0.374719	0.418673	0.41875	0.508084	0.353236	-0.44745	0.492177	-0.454369	0.378402	0.476986	-0.403422	0.348045	-0.464031
-0.420098	-0.503606	0.368276	0.399781	0.360994	0.387446	-0.3838	0.397668	0.407653	0.378429	0.360187	0.388489	-0.355534	0.378456	-0.407951	-0.435167	0.45682	0.418577	-0.422086	-0.394572	0.487227	0.466826	0.493253	0.453661	-0.383945	0.309564	-0.440249	0.448497	0.30275	-0.32924	0.341788	-0.474997
-0.446581	-0.358287	0.364166	0.436225	0.4389	0.430046	-0.494422	0.418547	0.355597	0.358878	0.420907	0.413688	-0.443242	0.476218	-0.441844	-0.471627	0.52361	0.3764	-0.412463	-0.476402	0.345364	0.38017	0.401799	0.350386	-0.388722	0.402162	-0.390464	0.385391	0.410567	-0.403691	0.383268	-0.463165
